utt_id,path,target,corpus,split,attack,bona_fide_source,source_id,speaker_id,generator_id,channel_id,language,platform_id,hf_path
kwokbona/ami_ihm/audios/eval_ami_en2002d_h02_mee071_0129426_0129454.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h02_mee071_0129426_0129454.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee071,ami-mee071,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h02_mee071_0146247_0146629.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h02_mee071_0146247_0146629.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee071,ami-mee071,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h02_mee071_0206726_0206754.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h02_mee071_0206726_0206754.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee071,ami-mee071,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h02_mee071_0209642_0209821.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h02_mee071_0209642_0209821.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee071,ami-mee071,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0011754_0011982.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0011754_0011982.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0012641_0012696.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0012641_0012696.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0020934_0020962.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0020934_0020962.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0021208_0021506.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0021208_0021506.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0026774_0026982.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0026774_0026982.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0027676_0027902.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0027676_0027902.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0040968_0041094.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0040968_0041094.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0048830_0048863.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0048830_0048863.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0068407_0068548.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0068407_0068548.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0080103_0080384.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0080103_0080384.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0082092_0082165.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0082092_0082165.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0090936_0090971.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0090936_0090971.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0091840_0091917.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0091840_0091917.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0091917_0092258.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0091917_0092258.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0099271_0099427.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0099271_0099427.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0111209_0111308.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0111209_0111308.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0125261_0125430.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0125261_0125430.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0127175_0127258.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0127175_0127258.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0135220_0135305.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0135220_0135305.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0144408_0144537.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0144408_0144537.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0151464_0151692.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0151464_0151692.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0155209_0155380.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0155209_0155380.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0156315_0156360.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0156315_0156360.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0156839_0156858.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0156839_0156858.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0193337_0193727.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0193337_0193727.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0195571_0195821.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0195571_0195821.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0213536_0213562.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_en2002d_h03_mee073_0213536_0213562.wav,0,kwokbona,test,bonafide,ami_ihm,ami-en2002d-mee073,ami-mee073,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h00_meo015_0033136_0034096.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h00_meo015_0033136_0034096.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h00_meo015_0061754_0061959.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h00_meo015_0061754_0061959.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0024322_0024433.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0024322_0024433.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0036460_0036601.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0036460_0036601.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0039631_0039980.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0039631_0039980.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0069167_0069939.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0069167_0069939.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0087295_0087683.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0087295_0087683.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0096884_0096923.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h01_fee013_0096884_0096923.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h02_mee014_0035348_0035555.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h02_mee014_0035348_0035555.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-mee014,ami-mee014,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h03_fee016_0048126_0048468.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h03_fee016_0048126_0048468.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h03_fee016_0074642_0074684.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h03_fee016_0074642_0074684.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004a_h03_fee016_0101370_0101720.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004a_h03_fee016_0101370_0101720.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004a-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h00_meo015_0064919_0065298.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h00_meo015_0064919_0065298.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h00_meo015_0201997_0202359.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h00_meo015_0201997_0202359.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h00_meo015_0217508_0217533.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h00_meo015_0217508_0217533.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0006681_0007420.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0006681_0007420.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0012023_0012947.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0012023_0012947.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0080268_0080336.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0080268_0080336.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0084375_0084392.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0084375_0084392.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0154752_0155002.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0154752_0155002.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0155496_0156520.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0155496_0156520.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0166248_0166286.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0166248_0166286.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0181366_0181542.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0181366_0181542.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0194770_0195498.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0194770_0195498.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0201381_0201563.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0201381_0201563.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0229266_0229414.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0229266_0229414.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0230012_0230375.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h01_fee013_0230012_0230375.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0017791_0017931.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0017791_0017931.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-mee014,ami-mee014,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0020367_0020461.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0020367_0020461.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-mee014,ami-mee014,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0043307_0044180.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0043307_0044180.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-mee014,ami-mee014,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0162240_0162351.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0162240_0162351.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-mee014,ami-mee014,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0171608_0171863.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0171608_0171863.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-mee014,ami-mee014,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0187956_0188561.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0187956_0188561.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-mee014,ami-mee014,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0215939_0215979.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h02_mee014_0215939_0215979.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-mee014,ami-mee014,NA,h02,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0085725_0086149.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0085725_0086149.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0117240_0117928.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0117240_0117928.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0158340_0158878.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0158340_0158878.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0171461_0171636.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0171461_0171636.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0172808_0173473.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0172808_0173473.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0174740_0175078.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0174740_0175078.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0180071_0180117.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0180071_0180117.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0195926_0195962.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0195926_0195962.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0201587_0201637.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0201587_0201637.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0212780_0212825.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0212780_0212825.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0216198_0216264.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0216198_0216264.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0221346_0221738.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004b_h03_fee016_0221346_0221738.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004b-fee016,ami-fee016,NA,h03,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0057955_0058019.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0057955_0058019.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0064027_0064066.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0064027_0064066.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0153591_0153741.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0153591_0153741.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0158012_0158431.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0158012_0158431.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0160312_0160780.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0160312_0160780.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0230257_0230355.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h00_meo015_0230257_0230355.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-meo015,ami-meo015,NA,h00,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0012040_0012107.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0012040_0012107.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0013372_0014280.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0013372_0014280.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0137923_0138131.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0137923_0138131.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0187652_0187765.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0187652_0187765.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0199200_0199392.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0199200_0199392.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-fee013,ami-fee013,NA,h01,en,NA,NA
kwokbona/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0232867_0233179.wav,datasets/13_KWOK_BONA/data/ami_ihm/audios/eval_ami_es2004c_h01_fee013_0232867_0233179.wav,0,kwokbona,test,bonafide,ami_ihm,ami-es2004c-fee013,ami-fee013,NA,h01,en,NA,NA
